7/1/2019 23:14,b'RT @MickyGupta84: Here\xe2\x80\x99s what the Western Express Highway looks like right now! @ndtv reporting live tonight #MumbaiRainlive  #MumbaiRain #\xe2\x80\xa6'
,
7/1/2019 23:14,b'RT @nibandh: #Sion - #Panvel highway near #Kharghar #NaviMumbai #waterlogging #MumbaiRains #mumbairain #mumbaimonsoon @shobhasv @vasukip45\xe2\x80\xa6'
,
7/1/2019 23:13,b'RT @Bollywoodirect: #Monsoon is incomplete without this #RDBurman song. This song has 2 versions and both the version have their own beauty\xe2\x80\xa6'
,
7/1/2019 23:12,b'Anyone Stuck In #bhiwandi... Please Free To Contact Me On 9545678000.... Will Make Necessary Arrangements.....\xe2\x80\xa6 https://t.co/RpYRZ7Vw9V'
,
7/1/2019 23:09,b'RT @goeldeepak09: @CPMumbaiPolice @MumbaiPolice A big thanks \xf0\x9f\x99\x8f to our Police serving in this hour..Seeing lady constables managing the traf\xe2\x80\xa6'
,
7/1/2019 23:09,b'RT @bharatkavikas: I have never experienced such torrential rains in my life. The severity is scary!! #MumbaiRainsLiveUpdates \n#MumbaiRains\xe2\x80\xa6'
,
7/1/2019 23:09,"b'RT @SkymetWeather: JUST IN: Since 8.30 am on Friday until 8.30 PM today, #SantaCruz has recorded a whopping 520 mm of rains. #MumbaiRains #\xe2\x80\xa6'"
,
7/1/2019 23:09,"b""RT @Uni_Faith_Disci: Bad things happen because Allah tests you. Allah will test you with good and bad. That's it.  \n\n#ZairaWaseem\n#BringThe\xe2\x80\xa6"""
,
7/1/2019 23:08,b'RT @SkymetWeather: #MumbaiRains: #SantaCruz saw 134 mm of #rain in the last 15 hours from 8.30 am to 11.30 pm yesterday. Looks like it migh\xe2\x80\xa6'
,
7/1/2019 23:08,"b'RT @abhijeetg: While the entire #nation #sleeps, #Mumbaikars stay awake to help their fellow #city residents \n\nThat is the true #spirit of\xe2\x80\xa6'"
,
7/1/2019 23:07,b'I have never experienced such torrential rains in my life. The severity is scary!! #MumbaiRainsLiveUpdates\xe2\x80\xa6 https://t.co/P7QtZS5WGG'
,
7/1/2019 23:05,"b'#MumbaiRainsLiveUpdates #MumbaiRain #MumbaiHeavyRain No Electricity for last 2 hours in Kandivali East, Mumbai. https://t.co/WpaI48iyPw'"
,
7/1/2019 23:03,b'Take care #Mumbai\n#MumbaiRainsLiveUpdates\n#MumbaiRain https://t.co/SC55PMbXcQ'
,
7/1/2019 23:03,"b""RT @AhmanSayyed: Guys if you are stuck near by Mahim, Bandra or Shivaji park please do contact me on 9773080709  I'll have all necessary ar\xe2\x80\xa6"""
,
7/1/2019 23:02,"b""RT @AhmanSayyed: Guys if you are stuck near by Mahim, Bandra or Shivaji park please do contact me on 9773080709  I'll have all necessary ar\xe2\x80\xa6"""
,
7/1/2019 23:01,"b'RT @Cherylaldis: Water levels have risen again in Tilak Nagar, Chembur near Tilak Nagar station road. The parked cars are slowly beginning\xe2\x80\xa6'"
,
7/1/2019 23:01,"b""RT @Uni_Faith_Disci: Bad things happen because Allah tests you. Allah will test you with good and bad. That's it.  \n\n#ZairaWaseem\n#BringThe\xe2\x80\xa6"""
,
7/1/2019 23:00,b'RT @mehtaarpit: #MumbaiRainsLiveUpdates\n\n#JVPD scheme is submerged dont even think of going there unless you are in a boat.\n\nRoad from prit\xe2\x80\xa6'
,
7/1/2019 23:00,"b'While the entire #nation #sleeps, #Mumbaikars stay awake to help their fellow #city residents \n\nThat is the true\xe2\x80\xa6 https://t.co/8jLBwe7xlX'"
,
7/1/2019 23:00,"b""RT @Uni_Faith_Disci: Bad things happen because Allah tests you. Allah will test you with good and bad. That's it.  \n\n#ZairaWaseem\n#BringThe\xe2\x80\xa6"""
,
7/1/2019 23:00,"b""RT @AhmanSayyed: Guys if you are stuck near by Mahim, Bandra or Shivaji park please do contact me on 9773080709  I'll have all necessary ar\xe2\x80\xa6"""
,
7/1/2019 23:00,b'@Warina_Hussain 4.30 am #Mumbaikars stay home #MumbaiRains crazy right now\nMore Crowd More Difficult to manage for\xe2\x80\xa6 https://t.co/gvE5JMXbXv'
,
7/1/2019 22:59,"b'RT @iamimtiyazpatel: Mere friend ke ghar me pani lagatar badh raha he, uske husband other state gaye he, 2 chote bachhe he, unke saas sasur\xe2\x80\xa6'"
,
7/1/2019 22:58,b'RT @uDGoswami: Western Railways help desk numbers for passenger enquiry #MumbaiRainsLiveUpdates #MumbaiRains #MumbaiRainsLive #MumbaiRain h\xe2\x80\xa6'
,
7/1/2019 22:58,b'RT @hormazd_mistry: Ward wise contact numbers of @mybmc control rooms\n#MumbaiRainsLiveUpdates #MumbaiRain #MumbaiRains #MumbaiRainsLive #mu\xe2\x80\xa6'
,
7/1/2019 22:58,b'RT @ANI: #Maharashtra: Water logging at LBS Road in Mumbai following heavy rainfall in the city. #MumbaiRain https://t.co/EFqAiPNJDK'
,
